Date,age_mos,Commune,Fokontany,Sex,year
05-Jun-20,30,Ambohibary,Antsily,M,2019
05-Jun-20,24,Ambohibary,Antsily,F,2019
05-Jun-20,36,Ambohibary,Antsily,M,2019
05-Jun-20,24,Ambohibary,Antsily,M,2019
05-Jun-20,48,Ambohibary,Antsily,M,2019
05-Jun-20,36,Ambohibary,Antsily,M,2019
05-Jun-20,12,Ambohibary,Ambodimanga,M,2019
05-Jun-20,24,Ambohibary,Antsily,F,2019
05-Jun-20,24,Ambohibary,Antsily,M,2019
05-Jun-20,36,Ambohibary,Antsily,F,2019
05-Jun-20,24,Ambohibary,Antsily,M,2019
05-Jun-20,24,Ambohibary,Antsily,M,2019
05-Jun-20,72,Ambohibary,Antsily,F,2019
05-Jun-20,36,Ambohibary,Ambodimanga,M,2019
05-Jun-20,60,Ambohibary,Ambodimanga,M,2019
05-Jun-20,48,Ambohibary,Ambodimanga,F,2019
05-Jun-20,60,Ambohibary,Ambodimanga,M,2019
05-Jun-20,60,Ambohibary,Ambodimanga,M,2019
05-Jun-20,4,Ambohibary,Ambodimanga,M,2019
05-Jun-20,12,Ambohibary,Ambodimanga,M,2019
05-Jun-20,36,Ambohibary,Ambodimanga,F,2019
13-Jun-20,48,Ambohibary,Ambodin'Ifody,M,2019
13-Jun-20,10,Ambohibary,Ambodin'Ifody,M,2019
13-Jun-20,48,Ambohibary,Ambodin'Ifody,F,2019
13-Jun-20,24,Ambohibary,Ambodin'Ifody,M,2019
18-Jun-20,12,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,12,Belavabary,Ambohimalaza,F,2019
18-Jun-20,120,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,48,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,F,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,10,Belavabary,Marovitsika,M,2019
18-Jun-20,24,Belavabary,Marovitsika,M,2019
18-Jun-20,6,Belavabary,Marovitsika,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,96,Belavabary,Amberomena Marovitsika,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,F,2019
18-Jun-20,6,Belavabary,Ambohimalaza,F,2019
18-Jun-20,4,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,F,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Marovitsika,M,2019
18-Jun-20,24,Belavabary,Marovitsika,M,2019
18-Jun-20,12,Belavabary,Ambohimalaza,M,2019
18-Jun-20,7,Belavabary,Ambohimalaza,M,2019
18-Jun-20,12,Belavabary,Ambohimalaza,M,2019
18-Jun-20,12,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,F,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,12,Belavabary,Ambohimalaza,M,2019
18-Jun-20,12,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,F,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,F,2019
18-Jun-20,12,Belavabary,Ambohimalaza,M,2019
18-Jun-20,6,Belavabary,Antanamandroso Est,M,2019
18-Jun-20,48,Belavabary,Ambohimalaza,M,2019
18-Jun-20,48,Belavabary,Ambohimalaza,M,2019
18-Jun-20,48,Belavabary,Ambohimalaza,M,2019
18-Jun-20,48,Belavabary,Ambohimalaza,M,2019
18-Jun-20,24,Belavabary,Ambohimalaza,M,2019
18-Jun-20,96,Belavabary,Marovitsika,F,2019
18-Jun-20,24,Belavabary,Marovitsika,M,2019
18-Jun-20,24,Belavabary,Marovitsika,M,2019
18-Jun-20,24,Belavabary,Marovitsika,M,2019
18-Jun-20,120,Belavabary,Marovitsika,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,M,2019
18-Jun-20,36,Belavabary,Ambohimalaza,F,2019
19-Jun-20,12,Anosibe Ifody,Anosibe Ifody,M,2019
19-Jun-20,12,Anosibe Ifody,Anosibe Ifody,M,2019
19-Jun-20,12,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,12,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,12,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,36,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,36,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,12,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,12,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,12,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,24,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,24,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,24,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,12,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,12,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,12,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,6,Anosibe Ifody,Anosibe Ifody,M,2019
19-Jun-20,24,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,24,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,18,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,17,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,48,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,48,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,8,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,8,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,8,Anosibe Ifody,Tsarafasina,M,2019
19-Jun-20,18,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,18,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,18,Anosibe Ifody,Ankarefo,F,2019
19-Jun-20,24,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,24,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,24,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,14,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,14,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,12,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,8,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,8,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,24,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,13,Anosibe Ifody,Ankarefo,M,2019
19-Jun-20,9,Anosibe Ifody,Anosibe Ifody,M,2019
19-Jun-20,8,Anosibe Ifody,Anosibe ifody,M,2019
19-Jun-20,8,Anosibe Ifody,Anosibe ifody,M,2019
19-Jun-20,36,Anosibe Ifody,Anosibe ifody,M,2019
19-Jun-20,36,Anosibe Ifody,Anosibe ifody,M,2019
19-Jun-20,36,Anosibe Ifody,Anosibe ifody,M,2019
19-Jun-20,7,Anosibe Ifody,Anosibe ifody,M,2019
19-Jun-20,7,Anosibe Ifody,Anosibe ifody,M,2019
19-Jun-20,12,Anosibe Ifody,Anosibe ifody,M,2019
19-Jun-20,12,Anosibe Ifody,Anosibe ifody,M,2019
19-Jun-20,13,Anosibe Ifody,Anosibe ifody,F,2019
19-Jun-20,24,Anosibe Ifody,Anosibe Ifody,M,2019
19-Jun-20,24,Anosibe Ifody,Anosibe Ifody,M,2019
07-Dec-19,12,Ambohibary,Ampitambe,F,2019
12-Dec-19,12,Ambohibary,Ampitambe,M,2019
15-Dec-19,18,Ambohibary,Ampahitra,M,2019
17-Dec-19,12,Moramanga,Ambarilava,M,2019
17-Dec-19,12,Moramanga,Ambarilava,M,2019
17-Dec-19,12,Moramanga,Ambarilava,M,2019
17-Dec-19,5,Moramanga,Ambarilava,M,2019
17-Dec-19,5,Moramanga,Ambarilava,M,2019
17-Dec-19,48,Moramanga,Ambarilava,M,2019
17-Dec-19,12,Moramanga,Ambarilava,F,2019
17-Dec-19,60,Moramanga,Ambarilava,F,2019
17-Dec-19,48,Moramanga,Ambarilava,M,2019
17-Dec-19,4,Moramanga,Ambarilava,M,2019
17-Dec-19,24,Moramanga,Ambarilava,F,2019
17-Dec-19,24,Moramanga,Ambarilava,F,2019
17-Dec-19,12,Moramanga,Ambarilava,F,2019
17-Dec-19,24,Moramanga,Ambarilava,F,2019
17-Dec-19,156,Moramanga,Ambarilava,M,2019
17-Dec-19,18,Moramanga,Ambarilava,M,2019
17-Dec-19,18,Moramanga,Ambarilava,F,2019
17-Dec-19,36,Moramanga,Ambarilava,F,2019
17-Dec-19,48,Moramanga,Ambarilava,M,2019
17-Dec-19,36,Moramanga,Ambarilava,F,2019
02-Dec-19,5,Ambohibary,Ampitambe,M,2019
02-Dec-19,5,Ambohibary,Ampitambe,M,2019
02-Dec-19,24,Ambohibary,Ampitambe,M,2019
02-Dec-19,12,Ambohibary,Ampitambe,F,2019
02-Dec-19,12,Ambohibary,Ampitambe,M,2019
02-Dec-19,7,Ambohibary,Ampitambe,M,2019
02-Dec-19,12,Ambohibary,Ampitambe,M,2019
02-Dec-19,12,Ambohibary,Ampitambe,M,2019
02-Dec-19,48,Ambohibary,Ampitambe,F,2019
02-Dec-19,48,Ambohibary,Ampitambe,F,2019
02-Dec-19,4,Ambohibary,Ampitambe,M,2019
02-Dec-19,4,Ambohibary,Ampitambe,F,2019
02-Dec-19,96,Ambohibary,Ampitambe,M,2019
02-Dec-19,24,Ambohibary,Ampitambe,M,2019
02-Dec-19,36,Ambohibary,Ampitambe,M,2019
02-Dec-19,60,Ambohibary,Ampitambe,M,2019
02-Dec-19,24,Ambohibary,Ampitambe,F,2019
02-Dec-19,24,Ambohibary,Ampitambe,M,2019
02-Dec-19,24,Ambohibary,Ampitambe,F,2019
02-Dec-19,4,Ambohibary,Ampitambe,F,2019
02-Dec-19,72,Ambohibary,Ampitambe,M,2019
02-Dec-19,12,Ambohibary,Ampitambe,F,2019
02-Dec-19,36,Ambohibary,Ampitambe,M,2019
02-Dec-19,12,Ambohibary,Ampitambe,F,2019
05-Dec-19,7,Ambohibary,Analalava,F,2019
05-Dec-19,12,Ambohibary,Analalava,M,2019
05-Dec-19,7,Ambohibary,Analalava,M,2019
05-Dec-19,7,Ambohibary,Analalava,M,2019
05-Dec-19,36,Ambohibary,Analalava,F,2019
05-Dec-19,5,Ambohibary,Analalava,M,2019
05-Dec-19,5,Ambohibary,Analalava,M,2019
05-Dec-19,12,Ambohibary,Analalava,M,2019
05-Dec-19,12,Ambohibary,Analalava,F,2019
05-Dec-19,36,Ambohibary,Analalava,M,2019
05-Dec-19,7,Ambohibary,Analalava,M,2019
05-Dec-19,48,Ambohibary,Analalava,M,2019
05-Dec-19,84,Ambohibary,Analalava,F,2019
05-Dec-19,36,Ambohibary,Analalava,F,2019
05-Dec-19,24,Ambohibary,Analalava,M,2019
05-Dec-19,36,Ambohibary,Moramanga Ambony,M,2019
05-Dec-19,NA,Ambohibary,Moramanga Ambony,F,2019
05-Dec-19,24,Ambohibary,Moramanga Ambony,M,2019
05-Dec-19,24,Ambohibary,Moramanga Ambony,M,2019
05-Dec-19,36,Ambohibary,Moramanga Ambony,F,2019
05-Dec-19,12,Ambohibary,Moramanga Ambony,F,2019
05-Dec-19,NA,Ambohibary,Moramanga Ambony,M,2019
05-Dec-19,24,Ambohibary,Moramanga Ambony,M,2019
05-Dec-19,24,Ambohibary,Moramanga Ambony,M,2019
05-Dec-19,48,Ambohibary,Analalava,F,2019
05-Dec-19,24,Ambohibary,Analalava,F,2019
05-Dec-19,60,Ambohibary,Analalava,F,2019
05-Dec-19,60,Ambohibary,Analalava,M,2019
05-Dec-19,12,Ambohibary,Analalava,M,2019
05-Dec-19,24,Ambohibary,Analalava,M,2019
05-Dec-19,12,Ambohibary,Analalava,M,2019
05-Dec-19,12,Ambohibary,Analalava,F,2019
05-Dec-19,36,Ambohibary,Analalava,M,2019
05-Dec-19,36,Ambohibary,Analalava,M,2019
05-Dec-19,36,Ambohibary,Analalava,M,2019
05-Dec-19,96,Ambohibary,Analalava,M,2019
05-Dec-19,24,Ambohibary,Analalava,F,2019
05-Dec-19,18,Ambohibary,Analalava,M,2019
05-Dec-19,72,Ambohibary,Analalava,M,2019
05-Dec-19,24,Ambohibary,Analalava,M,2019
05-Dec-19,24,Ambohibary,Analalava,M,2019
05-Dec-19,72,Ambohibary,Analalava,M,2019
05-Dec-19,18,Ambohibary,Analalava,M,2019
05-Dec-19,4,Ambohibary,Analalava,M,2019
07-Dec-19,12,Ambohibary,Ampitambe,M,2019
07-Dec-19,12,Ambohibary,Ampitambe,M,2019
07-Dec-19,5,Ambohibary,Ampitambe,M,2019
07-Dec-19,5,Ambohibary,Ampitambe,M,2019
07-Dec-19,24,Ambohibary,Ampitambe,M,2019
07-Dec-19,36,Ambohibary,Ampitambe,M,2019
07-Dec-19,3,Ambohibary,Ampitambe,M,2019
07-Dec-19,12,Ambohibary,Ampitambe,M,2019
07-Dec-19,18,Ambohibary,Ampitambe,F,2019
07-Dec-19,4,Ambohibary,Ampitambe,M,2019
07-Dec-19,5,Ambohibary,Ampitambe,M,2019
07-Dec-19,12,Ambohibary,Ampitambe,F,2019
07-Dec-19,120,Ambohibary,Ampitambe,F,2019
07-Dec-19,12,Ambohibary,Analalava,M,2019
07-Dec-19,24,Ambohibary,Analalava,M,2019
07-Dec-19,24,Ambohibary,Analalava,M,2019
07-Dec-19,6,Ambohibary,Analalava,M,2019
07-Dec-19,6,Ambohibary,Analalava,M,2019
07-Dec-19,5,Ambohibary,Ampitambe,F,2019
07-Dec-19,12,Ambohibary,Ampitambe,M,2019
07-Dec-19,24,Ambohibary,Ampitambe,M,2019
15-Apr-18,24,Moramanga,Campes des Maries,F,2018
15-Apr-18,36,Moramanga,Campes des Maries,M,2018
15-Apr-18,84,Moramanga,Campes des Maries,F,2018
15-Apr-18,60,Moramanga,Campes des Maries,M,2018
15-Apr-18,12,Moramanga,Campes des Maries,M,2018
15-Apr-18,48,Moramanga,Campes des Maries,M,2018
15-Apr-18,96,Moramanga,Campes des Maries,M,2018
15-Apr-18,48,Moramanga,Campes des Maries,M,2018
15-Apr-18,48,Moramanga,Campes des Maries,F,2018
15-Apr-18,240,Moramanga,Campes des Maries,M,2018
15-Apr-18,96,Moramanga,Campes des Maries,F,2018
15-Apr-18,12,Moramanga,Campes des Maries,M,2018
15-Apr-18,24,Moramanga,Campes des Maries,F,2018
15-Apr-18,12,Moramanga,Campes des Maries,M,2018
15-Apr-18,180,Moramanga,Campes des Maries,M,2018
15-Apr-18,12,Moramanga,Campes des Maries,F,2018
15-Apr-18,72,Moramanga,Campes des Maries,F,2018
15-Apr-18,120,Moramanga,Ambatolampy,F,2018
15-Apr-18,12,Moramanga,Ambatolampy,F,2018
15-Apr-18,3,Moramanga,Ambatolampy,M,2018
15-Apr-18,3,Moramanga,Ambatolampy,F,2018
15-Apr-18,60,Moramanga,Campes des Maries,M,2018
15-Apr-18,72,Moramanga,Campes des Maries,F,2018
15-Apr-18,24,Moramanga,Ambatolampy,M,2018
15-Apr-18,144,Moramanga,Ambatolampy,M,2018
15-Apr-18,4,Moramanga,Ambatolampy,F,2018
15-Apr-18,12,Moramanga,Ambatolampy,M,2018
15-Apr-18,24,Moramanga,Ambatolampy,F,2018
15-Apr-18,24,Moramanga,Ambatolampy,M,2018
15-Apr-18,60,Moramanga,Ambatolampy,M,2018
15-Apr-18,5,Moramanga,Ambatolampy,F,2018
15-Apr-18,6,Moramanga,Ambatolampy,F,2018
15-Apr-18,24,Moramanga,Sahavazo,M,2018
15-Apr-18,24,Moramanga,Ambatolampy,M,2018
15-Apr-18,12,Moramanga,Ambatolampy,F,2018
15-Apr-18,3,Moramanga,Ambatolampy,F,2018
15-Apr-18,15,Moramanga,Campes des Maries,F,2018
15-Apr-18,144,Moramanga,Ambatolampy,F,2018
15-Apr-18,4,Moramanga,Campes des Maries,F,2018
15-Apr-18,4,Moramanga,Campes des Maries,F,2018
15-Apr-18,12,Moramanga,Campes des Maries,F,2018
15-Apr-18,7,Moramanga,Campes des Maries,M,2018
15-Apr-18,72,Moramanga,Campes des Maries,M,2018
15-Apr-18,36,Moramanga,Campes des Maries,M,2018
15-Apr-18,18,Moramanga,Campes des Maries,M,2018
15-Apr-18,12,Moramanga,Campes des Maries,M,2018
15-Apr-18,48,Moramanga,Ambatolampy,M,2018
15-Apr-18,12,Moramanga,Campes des Maries,F,2018
15-Apr-18,48,Moramanga,Campes des Maries,M,2018
15-Apr-18,84,Moramanga,Campes des Maries,M,2018
15-Apr-18,4,Moramanga,Campes des Maries,F,2018
15-Apr-18,24,Moramanga,Ambatolampy,M,2018
15-Apr-18,12,Moramanga,Ambatolampy,F,2018
15-Apr-18,3,Moramanga,Ambatolampy,M,2018
15-Apr-18,12,Moramanga,Campes des Maries,F,2018
15-Apr-18,192,Moramanga,Campes des Maries,M,2018
15-Apr-18,96,Moramanga,Ambatolampy,F,2018
15-Apr-18,12,Moramanga,Ambatolampy,F,2018
15-Apr-18,3,Moramanga,Ambatolampy,M,2018
15-Apr-18,18,Moramanga,Ambatolampy,F,2018
15-Apr-18,12,Moramanga,Ambatolampy,M,2018
15-Apr-18,3,Moramanga,Ambatolampy,M,2018
15-Apr-18,12,Moramanga,Ambatolampy,F,2018
15-Apr-18,18,Moramanga,Ambatolampy,F,2018
15-Apr-18,48,Moramanga,Campes des Maries,F,2018
15-Apr-18,60,Moramanga,Campes des Maries,M,2018
15-Apr-18,12,Moramanga,Ambatolampy,M,2018
15-Apr-18,2,Moramanga,Ambatolampy,M,2018
15-Apr-18,18,Moramanga,Campes des Maries,M,2018
15-Apr-18,12,Moramanga,Ambatolampy,M,2018
15-Apr-18,72,Moramanga,Campes des Maries,F,2018
15-Apr-18,48,Moramanga,Campes des Maries,M,2018
15-Apr-18,3,Moramanga,Campes des Maries,M,2018
15-Apr-18,36,Moramanga,Ambatolampy,F,2018
15-Apr-18,4,Moramanga,Ambatolampy,F,2018
15-Apr-18,2,Moramanga,Campes des Maries,F,2018
15-Apr-18,2,Moramanga,Campes des Maries,F,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,48,Moramanga,Campes des Maries,F,2018
15-Apr-18,48,Moramanga,Campes des Maries,F,2018
15-Apr-18,60,Moramanga,Campes des Maries,F,2018
15-Apr-18,72,Moramanga,Campes des Maries,M,2018
15-Apr-18,6,Moramanga,Ambatolampy,F,2018
15-Apr-18,24,Moramanga,Ambatolampy,F,2018
15-Apr-18,2,Moramanga,Ambatolampy,F,2018
15-Apr-18,2,Moramanga,Ambatolampy,F,2018
15-Apr-18,2,Moramanga,Ambatolampy,M,2018
15-Apr-18,2,Moramanga,Ambatolampy,M,2018
15-Apr-18,2,Moramanga,Ambatolampy,M,2018
15-Apr-18,3,Moramanga,Ambatolampy,M,2018
15-Apr-18,24,Moramanga,Ambatolampy,F,2018
15-Apr-18,3,Moramanga,Ambatolampy,M,2018
15-Apr-18,8,Moramanga,Ambatolampy,M,2018
15-Apr-18,36,Moramanga,Campes des Maries,F,2018
15-Apr-18,48,Moramanga,Campes des Maries,M,2018
15-Apr-18,4,Moramanga,Ambatolampy,F,2018
15-Apr-18,4,Moramanga,Ambatolampy,M,2018
15-Apr-18,12,Moramanga,Ambatolampy,M,2018
15-Apr-18,24,Moramanga,Campes des Maries,F,2018
15-Apr-18,24,Moramanga,Campes des Maries,M,2018
15-Apr-18,8,Moramanga,Campes des Maries,M,2018
15-Apr-18,8,Moramanga,Campes des Maries,F,2018
15-Apr-18,5,Moramanga,Ambatolampy,M,2018
15-Apr-18,36,Moramanga,Ambatolampy,M,2018
15-Apr-18,36,Moramanga,Ambatolampy,M,2018
15-Apr-18,10,Moramanga,Ambatolampy,M,2018
15-Apr-18,3,Moramanga,Ambatolampy,F,2018
15-Apr-18,2,Moramanga,Ambatolampy,M,2018
15-Apr-18,120,Moramanga,Ambatolampy,F,2018
15-Apr-18,36,Moramanga,Campes des Maries,F,2018
15-Apr-18,36,Moramanga,Campes des Maries,M,2018
15-Apr-18,18,Moramanga,Ambatolampy,F,2018
15-Apr-18,29,Moramanga,Ambatolampy,F,2018
15-Apr-18,72,Moramanga,Ambatolampy,F,2018
15-Apr-18,60,Moramanga,Ambatolampy,F,2018
15-Apr-18,48,Moramanga,Campes des Maries,F,2018
15-Apr-18,3,Moramanga,Campes des Maries,M,2018
15-Apr-18,3,Moramanga,Campes des Maries,M,2018
15-Apr-18,48,Moramanga,Ambatolampy,F,2018
15-Apr-18,36,Moramanga,Ambatolampy,M,2018
15-Apr-18,36,Moramanga,Ambatolampy,M,2018
15-Apr-18,24,Moramanga,Campes des Maries,M,2018
15-Apr-18,5,Moramanga,Ambarilava,F,2018
15-Apr-18,4,Moramanga,Ambarilava,F,2018
15-Apr-18,4,Moramanga,Ambarilava,F,2018
15-Apr-18,2,Moramanga,Ambatolampy,F,2018
15-Apr-18,96,Moramanga,Ambatolampy,F,2018
15-Apr-18,144,Moramanga,Ambatolampy,M,2018
15-Apr-18,24,Ambohibary,Ampahitra,M,2018
15-Apr-18,12,Moramanga,Campes des Maries,F,2018
15-Apr-18,4,Moramanga,Ambatolampy,F,2018
15-Apr-18,48,Moramanga,Campes des Maries,M,2018
15-Apr-18,6,Moramanga,Ambatolampy,F,2018
15-Apr-18,108,Moramanga,Campes des Maries,M,2018
15-Apr-18,24,Moramanga,Campes des Maries,M,2018
15-Apr-18,4,Moramanga,Campes des Maries,M,2018
15-Apr-18,5,Moramanga,Campes des Maries,M,2018
15-Apr-18,36,Moramanga,Ambatolampy,M,2018
15-Apr-18,8,Moramanga,Ambatolampy,F,2018
15-Apr-18,18,Moramanga,Ambatolampy,M,2018
15-Apr-18,18,Moramanga,Ambatolampy,M,2018
15-Apr-18,6,Moramanga,Ambatolampy,F,2018
15-Apr-18,3,Moramanga,Ambatolampy,M,2018
15-Apr-18,12,Moramanga,Ambatolampy,M,2018
15-Apr-18,7,Moramanga,Ambatolampy,M,2018
15-Apr-18,24,Moramanga,Ambarilava,M,2018
15-Apr-18,12,Moramanga,Campes des Maries,M,2018
15-Apr-18,12,Moramanga,Ambatolampy,M,2018
15-Apr-18,12,Moramanga,Ambatolampy,F,2018
15-Apr-18,9,Moramanga,Campes des Maries,M,2018
15-Apr-18,5,Moramanga,Ambatolampy,M,2018
15-Apr-18,3,Moramanga,Ambatolampy,M,2018
15-Apr-18,24,Moramanga,Ambatolampy,F,2018
15-Apr-18,2,Moramanga,Ambarilava,F,2018
15-Apr-18,96,Moramanga,Campes des Maries,M,2018
15-Apr-18,6,Moramanga,Campes des Maries,M,2018
15-Apr-18,18,Moramanga,Campes des Maries,F,2018
15-Apr-18,84,Moramanga,Campes des Maries,F,2018
15-Apr-18,12,Moramanga,Campes des Maries,F,2018
15-Apr-18,3,Moramanga,Campes des Maries,M,2018
15-Apr-18,18,Moramanga,Campes des Maries,M,2018
15-Apr-18,60,Moramanga,Campes des Maries,F,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,2,Moramanga,Campes des Maries,M,2018
15-Apr-18,24,Moramanga,Campes des Maries,F,2018
15-Apr-18,36,Moramanga,Campes des Maries,M,2018
15-Apr-18,60,Moramanga,Campes des Maries,M,2018
15-Apr-18,3,Moramanga,Campes des Maries,F,2018
15-Apr-18,72,Moramanga,Sahavazo,F,2018
15-Apr-18,60,Moramanga,Sahavazo,F,2018
15-Apr-18,36,Moramanga,Sahavazo,M,2018
15-Apr-18,48,Moramanga,Ambatolampy,F,2018
15-Apr-18,4,Moramanga,Bemasoandro,F,2018
15-Apr-18,60,Moramanga,Bemasoandro,M,2018
15-Apr-18,3,Moramanga,Campes des Maries,F,2018
15-Apr-18,3,Moramanga,Campes des Maries,M,2018
15-Apr-18,24,Moramanga,Campes des Maries,M,2018
15-Apr-18,36,Moramanga,Ambatolampy,M,2018
15-Apr-18,12,Moramanga,Campes des Maries,M,2018
15-Apr-18,24,Moramanga,Ambatolampy,F,2018
15-Apr-18,60,Moramanga,Ambatolampy,M,2018
15-Apr-18,10,Moramanga,Ambatolampy,M,2018
14-Apr-18,36,Moramanga,Bemasoandro,M,2018
14-Apr-18,108,Moramanga,Ambahibe,M,2018
14-Apr-18,14,Moramanga,Ambahibe,M,2018
14-Apr-18,3,Moramanga,Ambahibe,M,2018
14-Apr-18,24,Moramanga,Ambahibe,M,2018
14-Apr-18,12,Moramanga,Ambahibe,M,2018
14-Apr-18,4,Moramanga,Ambahibe,M,2018
14-Apr-18,4,Moramanga,Ambahibe,F,2018
14-Apr-18,24,Moramanga,Ambahibe,F,2018
14-Apr-18,12,Moramanga,Ambahibe,M,2018
14-Apr-18,36,Moramanga,Ambahibe,F,2018
14-Apr-18,36,Moramanga,Ambahibe,M,2018
14-Apr-18,72,Moramanga,Ambahibe,M,2018
14-Apr-18,8,Moramanga,Ambahibe,M,2018
14-Apr-18,9,Moramanga,Bemasoandro,F,2018
14-Apr-18,48,Moramanga,Ambahibe,M,2018
14-Apr-18,72,Moramanga,Ambahibe,M,2018
14-Apr-18,36,Moramanga,Bemasoandro,F,2018
14-Apr-18,24,Moramanga,Bemasoandro,M,2018
14-Apr-18,6,Moramanga,Bemasoandro,F,2018
14-Apr-18,36,Moramanga,Bemasoandro,F,2018
14-Apr-18,17,Moramanga,Ambahibe,M,2018
14-Apr-18,12,Moramanga,Ambahibe,M,2018
14-Apr-18,24,Moramanga,Ambahibe,F,2018
14-Apr-18,24,Moramanga,Ambahibe,F,2018
14-Apr-18,8,Moramanga,Ambahibe,F,2018
14-Apr-18,26,Moramanga,Bemasoandro,M,2018
14-Apr-18,7,Moramanga,Bemasoandro,F,2018
14-Apr-18,24,Moramanga,Ambahibe,M,2018
14-Apr-18,60,Moramanga,Ambahibe,M,2018
14-Apr-18,12,Moramanga,Ambahibe,F,2018
14-Apr-18,24,Moramanga,Ambahibe,F,2018
14-Apr-18,7,Moramanga,Ambahibe,F,2018
