Date,Fokontany,Location,AdultDogs,Puppies,Cats,Kittens,Roaming,WillingnessPay,Point,Commune
14-Apr-18,Bemasoandro,Bemasoandro,0,1,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,1,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,2,0,1,3,Mireny,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,2,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,1,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,0,0,1,0,An-trano,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,1,0,0,0,Mireny,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,1,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Bemasoandro,Bemasoandro,1,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,2,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,1,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,1,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Bemasoandro,Bemasoandro,7,0,3,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,4,1,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,0,0,1,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Bemasoandro,Bemasoandro,4,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Faratanjona,Faratanjona,4,0,0,0,Fefy,5000,Bemasoandro/Ambahibe,Ambohibary
14-Apr-18,Ambahibe,Faratanjona,1,3,0,0,Fefy,5000,Bemasoandro/Ambahibe,Ambohibary
14-Apr-18,Ambahibe,Ambahibe,1,0,,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,0,0,1,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
14-Apr-18,Ambahibe,Ambahibe,0,0,3,0,Fefy,5000,Bemasoandro/Ambahibe,Moramanga
23-Apr-18,Falierana,Falierana,1,0,0,1,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,0,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,2,0,0,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,0,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,0,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,2,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,1,1,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,1,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,1,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,1,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,1,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Vatofotsy,Falierana,0,0,1,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,4,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,1,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Andasifaha III,Andasifaha III,1,0,0,0,Mireny,4000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,0,0,Mireny,4000,Falierana,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,1,0,0,0,Mireny,4000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,1,0,0,0,Fefy,4000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,1,0,0,0,Fefy,4000,Ampangalatsary,Andasibe
19-Apr-18,Andasibe,Andasibe,0,4,1,0,Mifatotra,4000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,2,0,2,0,Mifatotra,4000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,1,0,Mifatotra,4000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,1,0,Mifatotra,4000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,1,0,Fefy,4000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,1,4,Fefy,4000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,1,0,Fefy,4000,Andasibe,Andasibe
17-Apr-18,Ambohimadera,Ambohimadera,0,0,1,0,Fefy,4000,Tsaralalana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,1,2,Fefy,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,0,0,Fefy,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,0,0,Fefy,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,1,0,Fefy,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,2,0,0,0,Fefy,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,4,0,0,0,Fefy,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,1,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,2,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,3,0,0,0,Fefy,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,1,0,Fefy,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,2,0,0,Fefy,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,2,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,1,0,0,Mifatotra,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,2,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,0,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,0,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,3,3,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,0,1,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,2,0,0,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,0,1,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,2,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,2,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,0,,4000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,1,0,,4000,Tsarahonenana,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,1,0,0,0,Fefy,4000,Moramanga Ambony,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,1,0,0,0,Fefy,4000,Moramanga Ambony,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Fefy,4000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Fefy,4000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,0,0,0,1,Mireny,4000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,Mireny,4000,Camps des Maries,Moramanga
18-Apr-18,Betambako,Antanambao,1,0,0,0,Mifatotra,4000,Tanambao,Moramanga
16-Apr-18,Moramanga Ville,Moramanga ville,1,0,0,0,Fefy,4000,Moramanga ville,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,4000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,0,0,1,0,,4000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,4000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,4000,Tsarafasina,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,2,0,0,0,Fefy,4000,Ambohitranjavidy,Moramanga
13-Apr-18,Antanamandroso Est,Antanamandroso,0,0,2,0,Fefy,4000,Antanamandroso Est,Moramanga
23-Apr-18,Falierana,Falierana,1,0,3,0,Mireny,3000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,1,0,Mireny,3000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,2,0,Mireny,3000,Falierana,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,1,0,Mireny,3000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,1,0,Antrano,3000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,1,0,Antrano,3000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,2,0,Antrano,3000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,1,0,0,0,Mifatotra,3000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,1,0,1,0,Fefy,3000,Ampangalatsary,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,1,0,Mifatotra,3000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,1,0,0,0,Mifatotra,3000,Andasibe,Andasibe
19-Apr-18,Andasibe,Andasibe,0,0,2,0,Mifatotra,3000,Andasibe,Andasibe
24-Apr-18,Maromahatsinjo,Menalamba,1,0,1,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Maromahatsinjo,Menalamba,1,0,0,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Maromahatsinjo,Menalamba,0,0,1,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Ambohitrapanga,Menalamba,1,0,0,0,Mireny,3000,Menalamba,Andasibe
24-Apr-18,Menalamba,Menalamba,2,0,0,0,Mifatotra,3000,Menalamba,Andasibe
17-Apr-18,Tsaralalana,Tsaralalana,1,0,1,0,Mireny,3000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,2,0,0,0,Fefy,3000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,0,1,0,Mireny,3000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,0,1,1,Mireny,3000,Tsaralalana,Moramanga
17-Apr-18,Moramanga Ambony,Moramanga Ambony,1,0,0,0,Fefy,3000,Tsaralalana,Moramanga
17-Apr-18,Tsaralalana,Tsaralalana,0,0,0,1,Fefy,3000,Tsaralalana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,0,2,0,,3000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,2,1,0,,3000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,0,1,0,0,Fefy,3000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,0,0,Mireny,3000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,1,4,Fefy,3000,Tsarahonenana,Moramanga
17-Apr-18,Tsarahonenana,Tsarahonenana,1,0,0,0,Mireny,3000,Tsarahonenana,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,0,1,0,0,Fefy,3000,Moramanga Ambony,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,0,0,1,0,Fefy,3000,Moramanga Ambony,Moramanga
16-Apr-18,Ambohimadera,Ambohimadera,0,0,1,0,Fefy,3000,Moramanga Ambony,Moramanga
16-Apr-18,Ambohimadera,Ambohimadera,1,0,0,0,Fefy,3000,Moramanga Ambony,Moramanga
16-Apr-18,Ambohimadera,Ambohimadera,0,1,0,0,Fefy,3000,Moramanga Ambony,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,5,1,0,Mireny,3000,Ambodiakondro,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,1,0,0,0,Fefy,3000,Ambodiakondro,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,0,0,1,0,An-trano,3000,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,1,0,0,0,Mireny,3000,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,1,0,1,0,Fefy,3000,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,0,0,1,0,An-trano,3000,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,1,0,0,0,Fefy,3000,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,1,0,0,0,Fefy,3000,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,1,0,1,0,Fefy,3000,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,1,0,0,0,Fefy,3000,Ambohimadera,Moramanga
12-Apr-18,Ambohimadera,Ambohimadera,4,0,3,1,Fefy,3000,Ambohimadera,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,1,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,1,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,1,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,1,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,1,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,1,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,0,0,1,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,2,0,0,0,Mifatotra,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,2,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,2,2,,3000,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,2,1,1,0,Mifatotra,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,0,0,Mifatotra,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,0,1,1,,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,0,0,1,3,,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,9,0,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Camps des Maries,Campes des Maries,1,1,1,0,Fefy,3000,Camps des Maries,Moramanga
15-Apr-18,Bemasoandro,Bemasoandro,1,0,1,0,Mireny,3000,Camps des Maries,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,1,0,Mireny,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,2,0,0,0,Mireny/Fefy,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,1,2,Mifatotra,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,1,0,0,1,Mifatotra,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,1,0,0,0,Mifatotra,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,1,0,0,0,An-trano/ Fefy,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,3,0,1,0,An-trano/ Fefy,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,2,0,1,0,An-trano/ Fefy,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,1,0,An-trano/ Fefy,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,1,0,An-trano/ Fefy,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,2,0,An-trano/ Fefy,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,0,0,1,2,An-trano/ Fefy,3000,Tanambao,Moramanga
18-Apr-18,Tanambao,Antanambao,2,0,0,0,An-trano/ Fefy,3000,Tanambao,Moramanga
16-Apr-18,Moramanga Ville,Moramanga ville,1,0,0,0,Fefy,3000,Moramanga ville,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,2,1,0,0,Fefy,3000,Moramanga ville,Moramanga
16-Apr-18,Ambodiahana,Ambodiahana,1,0,0,0,Fefy,3000,Moramanga ville,Ambohibary
16-Apr-18,Ankazobe,Antanamandroso,2,0,0,0,Fefy,3000,Moramanga ville,Moramanga
16-Apr-18,Moramanga,Moramanga ville,0,0,2,2,Fefy,3000,Moramanga ville,Moramanga
16-Apr-18,Moramanga ,Moramanga ville,2,0,0,0,Mireny,3000,Moramanga ville,Moramanga
16-Apr-18,Sahafitana,Sahafitana,1,0,0,0,Mifatotra,3000,Moramanga ville,Ambohibary
16-Apr-18,Moramanga,Moramanga ville,0,0,1,0,Mifatotra,3000,Moramanga ville,Moramanga
16-Apr-18,Moramanga,Moramanga ville,1,0,0,0,Fefy,3000,Moramanga ville,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,1,0,2,0,Fefy,3000,Moramanga ville,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,3000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,3000,Tsarafasina,Moramanga
12-Apr-18,Tsarafasina,Tsarafasina,1,0,0,0,Fefy,3000,Tsarafasina,Moramanga
14-Apr-18,Ambarilava,Ambarilava,0,0,3,0,An-trano,3000,Ambarilava,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,4,0,1,0,An-trano,3000,Ambohitranjavidy,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,0,0,1,0,An-trano,3000,Ambohitranjavidy,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,1,0,0,0,Fefy,3000,Ambohitranjavidy,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,0,0,2,0,An-trano,3000,Ambohitranjavidy,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,0,0,1,0,An-trano,3000,Ambohitranjavidy,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,2,0,0,0,Mireny,3000,Ambohitranjavidy,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,2,0,0,0,Fefy,3000,Ambohitranjavidy,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,0,0,1,0,An-trano,3000,Ambohitranjavidy,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,1,0,0,0,Mireny,3000,Ambohitranjavidy,Moramanga
18-Apr-18,Ambohitranjavidy,Ambohitranjavidy,0,0,1,0,An-trano,3000,Ambohitranjavidy,Moramanga
13-Apr-18,Antanamandroso Est,Antanamandroso,1,0,1,0,An-trano,3000,Antanamandroso Est,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,1,0,0,0,Fefy,3000,Antanamandroso Est,Moramanga
13-Apr-18,Maroventy,Antanamandroso,2,0,0,0,Fefy,3000,Antanamandroso Est,Moramanga
13-Apr-18,Mangarivotra,Antanamandroso,1,0,0,0,Fefy,3000,Antanamandroso Est,Moramanga
13-Apr-18,Antanamandroso Est,Antanamandroso,0,0,1,0,Fefy,3000,Antanamandroso Est,Moramanga
13-Apr-18,Maroventy,Antanamandroso,3,0,0,0,Mireny,3000,Antanamandroso Est,Moramanga
13-Apr-18,Antanamandroso Est,Antanamandroso,0,0,1,0,An-trano,3000,Antanamandroso Est,Moramanga
13-Apr-18,Ankazobe,Antanamandroso,1,0,0,0,Fefy,3000,Antanamandroso Est,Moramanga
16-Apr-18,Moramanga Ambony,Moramanga Ambony,1,0,0,0,Mireny,2500,Moramanga Ambony,Moramanga
13-Apr-18,Ambodiakondro,Ambodiakondro,2,0,1,0,Fefy,2500,Ambodiakondro,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Fefy,2500,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Fefy,2500,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Fefy,2500,Camps des Maries,Moramanga
15-Apr-18,Ambatolampy,Ambatolampy,1,0,0,0,Fefy,2500,Camps des Maries,Moramanga
16-Apr-18,Moramanga Ville,Moramanga ville,1,0,1,0,Fefy,2500,Moramanga ville,Moramanga
16-Apr-18,Moramanga,Moramanga ville,0,0,3,0,Fefy,2500,Moramanga ville,Moramanga
23-Apr-18,Falierana,Falierana,1,0,1,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,2,0,0,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,2,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,0,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,1,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,1,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,1,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,0,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,1,0,Mifatotra,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,0,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,1,0,1,1,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,1,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,1,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Andasifaha III,Andasifaha III,1,0,0,0,Mireny,2000,Falierana,Andasibe
23-Apr-18,Falierana,Falierana,0,0,4,0,Mireny,2000,Falierana,Andasibe
22-Apr-18,Morafeno,Anevoka,3,0,0,0,Mireny,2000,Anevoka,Andasibe
22-Apr-18,Morafeno,Anevoka,1,0,1,0,Mireny,2000,Anevoka,Andasibe
22-Apr-18,Morafeno,Anevoka,0,0,1,0,Mireny,2000,Anevoka,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,2,0,Mireny,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,1,0,Mireny,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,1,0,Mireny,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,1,0,0,0,Mireny,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,1,0,Mireny,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,1,0,2,0,Fefy,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,1,0,Antrano,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,2,0,Antrano,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,1,0,Antrano,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,0,0,1,0,Antrano,2000,Ampangalatsary,Andasibe
21-Apr-18,Ampangalatsary,Ampangalatsary,1,0,0,0,Mireny,2000,Ampangalatsary,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,1,0,0,0,Mireny,2000,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,0,0,1,3,Mireny,2000,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,1,0,0,0,Mireny,2000,Andasifaha III,Andasibe
20-Apr-18,Andasifaha III,Andasifaha III,1,0,0,0,Mireny,2000,Andasifaha III,Andasibe
